STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,REM
72605014745,2021-02-02T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,701,1659,25,31,78,29.53,29.2,29,11.9,0,9.4,34,34,28,40,34,0.16,8,2.9,30,24,SN BR UP HZ,SOD78424 HR PRECIPITATION (IN): 0.16 SNOW DEPTH (IN):8     24 HR SNOWFALL (IN):2.9  WEATHER(CODE):18  24 HR MAX TEMP (F): 3424 HR MIN TEMP (F): 28AVERAGE STATION PRESSURE:29.200 MINIMUM SEA LEVEL PRESSURE:29.34 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG): 40 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.9 24 HR AVG TEMP (F): 31DEPART FROM NORMAL:  9  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 34 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):34  LATEST NIGHT MIN TEMP(1900-0800 LST):27 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.04 0.03 0.04 0.02 T    T    T    0.00 T    0.00 0.00 T    0.02 T    0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-03T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,700,1701,22,31,71,29.42,29.01,28,8.6,0,9.2,34,34,28,330,24,T,7,T,330,17,SN,SOD76324 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):T    24 HR MAX TEMP (F): 3424 HR MIN TEMP (F): 28AVERAGE STATION PRESSURE:29.010 MINIMUM SEA LEVEL PRESSURE:29.32 TIME OF OCCURRENCE:0402 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.6 24 HR AVG TEMP (F): 31DEPART FROM NORMAL:  9  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 34 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):34  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T
72605014745,2021-02-04T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,659,1702,20,26,70,29.73,29.31,26,7,0,4,39,35,16,320,25,T,7,0.1,310,18,,SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):0.1  24 HR MAX TEMP (F): 3524 HR MIN TEMP (F): 16AVERAGE STATION PRESSURE:29.315 MINIMUM SEA LEVEL PRESSURE:29.57 TIME OF OCCURRENCE:0102 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F): 26DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 39 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):35  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-05T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,657,1703,21,23,87,29.72,29.34,23,2,0,0.9,42,35,11,310,11,0.07,6,0.9,310,9,SN FZFG BR FG,SOD75724 HR PRECIPITATION (IN): 0.07 SNOW DEPTH (IN):6     24 HR SNOWFALL (IN):0.9  WEATHER(CODE):12  24 HR MAX TEMP (F): 3524 HR MIN TEMP (F): 11AVERAGE STATION PRESSURE:29.340 MINIMUM SEA LEVEL PRESSURE:29.63 TIME OF OCCURRENCE:1818 PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.0 24 HR AVG TEMP (F): 23DEPART FROM NORMAL:  1  HEATING DEGREE DAYS: 42 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):35  LATEST NIGHT MIN TEMP(1900-0800 LST):11 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01 0.05 0.01 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-06T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,656,1705,15,25,59,29.91,29.47,24,6.2,0,2.7,40,37,13,270,28,0,7,0,270,20,FZFG BR FG,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 3724 HR MIN TEMP (F): 13AVERAGE STATION PRESSURE:29.465 MINIMUM SEA LEVEL PRESSURE:29.66 TIME OF OCCURRENCE:0141 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.2 24 HR AVG TEMP (F): 25DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 40 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):37  LATEST NIGHT MIN TEMP(1900-0800 LST):18 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-07T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,655,1706,14,19,80,30.01,29.65,18,4.4,0,-3.5,46,27,10,290,32,0.26,7,2.1,290,22,SN FZFG BR FG,SOD75624 HR PRECIPITATION (IN): 0.26 SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):2.1  WEATHER(CODE):1  24 HR MAX TEMP (F): 2724 HR MIN TEMP (F): 10AVERAGE STATION PRESSURE:29.645 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:2054 PEAK WIND SPEED (MPH): 32 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.4 24 HR AVG TEMP (F): 19DEPART FROM NORMAL: -3  HEATING DEGREE DAYS: 46 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):24  LATEST NIGHT MIN TEMP(1900-0800 LST):10 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.03 0.03 0.05 0.08 0.04 0.02 0.01 T    0.00 T    0.00 0.00
72605014745,2021-02-08T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,654,1707,3,15,53,30.27,29.83,14,8.5,0,-7.7,50,26,4,320,30,0,9,0,320,23,,SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):9     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 2624 HR MIN TEMP (F):  4AVERAGE STATION PRESSURE:29.825 MINIMUM SEA LEVEL PRESSURE:29.94 TIME OF OCCURRENCE:0008 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.5 24 HR AVG TEMP (F): 15DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 50 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):26  LATEST NIGHT MIN TEMP(1900-0800 LST):14 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-09T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,652,1709,13,14,83,30.29,29.91,16,1.3,0,-8.9,51,24,4,310,9,0.14,8,1.8,340,7,SN BR,SOD75624 HR PRECIPITATION (IN): 0.14 SNOW DEPTH (IN):8     24 HR SNOWFALL (IN):1.8  WEATHER(CODE):1  24 HR MAX TEMP (F): 2424 HR MIN TEMP (F):  4AVERAGE STATION PRESSURE:29.915 MINIMUM SEA LEVEL PRESSURE:30.17 TIME OF OCCURRENCE:1947 PEAK WIND SPEED (MPH):  9 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.3 24 HR AVG TEMP (F): 14DEPART FROM NORMAL: -9  HEATING DEGREE DAYS: 51 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):24  LATEST NIGHT MIN TEMP(1900-0800 LST):4  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 T    T    0.01 0.01 T    0.01 T    0.01 0.01 0.01 0.01 0.02 0.02 0.01 T    0.01 0.01 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-10T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,651,1710,6,13,71,30.26,29.85,12,4,0,-10.2,52,28,-3,320,24,0,9,0,310,18,BR,SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):9     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 2824 HR MIN TEMP (F): -3AVERAGE STATION PRESSURE:29.845 MINIMUM SEA LEVEL PRESSURE:30.19 TIME OF OCCURRENCE:0033 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.0 24 HR AVG TEMP (F): 13DEPART FROM NORMAL:-10  HEATING DEGREE DAYS: 52 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):28  LATEST NIGHT MIN TEMP(1900-0800 LST):-3 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-11T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,650,1711,4,17,59,30.24,29.84,14,7.4,0,-6.4,48,26,7,310,31,0,9,0,310,22,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):9     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 2624 HR MIN TEMP (F):  7AVERAGE STATION PRESSURE:29.840 MINIMUM SEA LEVEL PRESSURE:30.18 TIME OF OCCURRENCE:1437 PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.4 24 HR AVG TEMP (F): 17DEPART FROM NORMAL: -6  HEATING DEGREE DAYS: 48 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):26  LATEST NIGHT MIN TEMP(1900-0800 LST):7  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-12T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,649,1713,-4,12,44,30.3,29.9,9,9.4,0,-11.6,53,19,4,300,25,0,9,0,310,18,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):9     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 1924 HR MIN TEMP (F):  4AVERAGE STATION PRESSURE:29.900 MINIMUM SEA LEVEL PRESSURE:30.24 TIME OF OCCURRENCE:0011 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.4 24 HR AVG TEMP (F): 12DEPART FROM NORMAL:-12  HEATING DEGREE DAYS: 53 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):19  LATEST NIGHT MIN TEMP(1900-0800 LST):4  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-13T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,647,1714,-1,20,39,30.33,29.93,15,4.5,0,-3.8,45,31,9,350,19,0,8,0,340,14,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):8     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 3124 HR MIN TEMP (F):  9AVERAGE STATION PRESSURE:29.930 MINIMUM SEA LEVEL PRESSURE:30.27 TIME OF OCCURRENCE:2346 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.5 24 HR AVG TEMP (F): 20DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 45 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):31  LATEST NIGHT MIN TEMP(1900-0800 LST):9  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-14T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,646,1715,13,27,57,30.25,29.85,22,1.9,0,2.9,38,33,21,110,10,0,8,0,110,7,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):8     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 3324 HR MIN TEMP (F): 21AVERAGE STATION PRESSURE:29.855 MINIMUM SEA LEVEL PRESSURE:30.21 TIME OF OCCURRENCE:1612 PEAK WIND SPEED (MPH): 10 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.9 24 HR AVG TEMP (F): 27DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 38 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):33  LATEST NIGHT MIN TEMP(1900-0800 LST):23 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-15T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,644,1717,19,24,77,30.24,29.87,23,2.2,0,-0.3,41,28,20,40,8,0.04,8,0.3,300,8,SN BR HZ,SOD75724 HR PRECIPITATION (IN): 0.04 SNOW DEPTH (IN):8     24 HR SNOWFALL (IN):0.3  WEATHER(CODE):18  24 HR MAX TEMP (F): 2824 HR MIN TEMP (F): 20AVERAGE STATION PRESSURE:29.870 MINIMUM SEA LEVEL PRESSURE:30.11 TIME OF OCCURRENCE:2351 PEAK WIND SPEED (MPH):  8 PEAK WIND DIR (DEG): 40 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.2 24 HR AVG TEMP (F): 24DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 41 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):28  LATEST NIGHT MIN TEMP(1900-0800 LST):20 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 T    0.01 T    0.01 T    0.02 0.00 T    0.00 0.00 0.00
72605014745,2021-02-16T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,643,1718,28,31,86,29.72,29.37,30,6.8,0,6.4,34,36,26,280,32,0.93,8,0.1,290,22,RA FZRA BR UP,SOD78424 HR PRECIPITATION (IN): 0.93 SNOW DEPTH (IN):8     24 HR SNOWFALL (IN):0.1  WEATHER(CODE):16  24 HR MAX TEMP (F): 3624 HR MIN TEMP (F): 26AVERAGE STATION PRESSURE:29.370 MINIMUM SEA LEVEL PRESSURE:29.52 TIME OF OCCURRENCE:1613 PEAK WIND SPEED (MPH): 32 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F): 31DEPART FROM NORMAL:  6  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 34 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):34  LATEST NIGHT MIN TEMP(1900-0800 LST):26 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.02 0.02 0.03 0.06 0.24 0.25 0.09 0.09 0.13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-17T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,641,1719,5,21,52,30.25,29.78,17,11.2,0,-3.8,44,29,13,330,34,0,7,0,290,24,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 2924 HR MIN TEMP (F): 13AVERAGE STATION PRESSURE:29.780 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:0008 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.2 24 HR AVG TEMP (F): 21DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 44 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):26  LATEST NIGHT MIN TEMP(1900-0800 LST):17 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-02-18T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,640,1721,12,21,64,30.44,30.06,20,2.3,0,-4.1,44,27,15,20,15,0.01,7,0.1,30,9,SN BR,SOD75624 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):0.1  WEATHER(CODE):1  24 HR MAX TEMP (F): 2724 HR MIN TEMP (F): 15AVERAGE STATION PRESSURE:30.055 MINIMUM SEA LEVEL PRESSURE:30.33 TIME OF OCCURRENCE:2346 PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.3 24 HR AVG TEMP (F): 21DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 44 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):27  LATEST NIGHT MIN TEMP(1900-0800 LST):13 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01
